employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,n_employees_region,hist_enrollment_rate_region,avg_salary_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level
19504,61,Male,Single,64251.51,Full-time,Northeast,Yes,0.8,1,,2024-09-18,SMS,Silver,Third-Party,New Hire,0.868,2506,0.612,65008.32,455,3.1,151,38,Low
18515,53,Female,Single,79656.83,Full-time,South,Yes,0.4,1,2024-04-19,2024-04-18,Phone,Standard,Direct,New Hire,0.826,2424,0.628,65200.49,481,3.3,324,17,Medium
15807,42,Male,Single,76030.94,Full-time,South,No,5.4,1,2024-06-09,2024-06-06,Phone,Standard,Third-Party,No,0.886,2424,0.628,65200.49,481,3.3,324,17,Medium
14111,57,Female,Single,91790.54,Full-time,Midwest,Yes,3.2,1,2024-08-09,2024-07-31,Unknown,Gold,Third-Party,No,0.92,2488,0.617,64921.46,595,4.4,469,18,High
11799,36,Male,Single,66800.01,Part-time,West,No,1.1,0,2024-10-14,2024-09-26,Email,Standard,Third-Party,No,0.248,2582,0.613,65007.07,574,4.7,437,28,Low
18275,49,Male,Single,67367.68,Part-time,Midwest,No,2.1,0,2024-06-18,2024-06-06,SMS,Silver,Third-Party,No,0.184,2488,0.617,64921.46,595,4.4,469,18,High
11989,50,Female,Married,92533.71,Part-time,Northeast,No,3.7,0,2024-02-15,2024-01-23,Phone,Premium,Employer-Sponsored,No,0.125,2506,0.612,65008.32,455,3.1,151,38,Low
11575,39,Female,Single,83267.95,Contract,Northeast,No,6.4,0,2024-12-29,2024-12-19,Unknown,Standard,Third-Party,New Hire,0.028,2506,0.612,65008.32,455,3.1,151,38,Low
12724,38,Male,Married,88170.12,Full-time,South,Yes,7.8,1,2024-01-03,2023-12-13,SMS,Premium,Third-Party,No,0.896,2424,0.628,65200.49,481,3.3,324,17,Medium
12059,30,Female,Divorced,71514.17,Part-time,Northeast,No,4.4,0,2024-02-01,2024-01-29,SMS,Silver,Employer-Sponsored,Yes,0.243,2506,0.612,65008.32,455,3.1,151,38,Low
19367,48,Female,Single,42900.26,Part-time,Midwest,Yes,1.1,0,2024-10-22,2024-10-20,Email,Unknown,Direct,Yes,0.084,2488,0.617,64921.46,595,4.4,469,18,High
14510,29,Male,Single,78195.7,Full-time,Northeast,Yes,1.3,1,2024-12-03,2024-11-25,Unknown,Standard,Direct,Yes,0.886,2506,0.612,65008.32,455,3.1,151,38,Low
14262,44,Female,Single,67375.4,Full-time,Northeast,Yes,11.4,1,2024-04-23,2024-04-22,Email,Silver,Employer-Sponsored,Yes,0.862,2506,0.612,65008.32,455,3.1,151,38,Low
19593,27,Female,Married,67209.47,Contract,Midwest,Yes,6.1,0,2024-11-29,2024-11-16,None,Standard,Direct,Yes,,2488,0.617,64921.46,595,4.4,469,18,High
16252,58,Other,Single,71716.39,Part-time,Northeast,No,0.7,0,2024-02-21,2024-02-01,SMS,Standard,Direct,New Hire,0.07,2506,0.612,65008.32,455,3.1,151,38,Low
10615,35,Female,Single,62078.38,Full-time,West,No,3.8,1,2024-12-28,2024-11-29,Unknown,Standard,Third-Party,No,,2582,0.613,65007.07,574,4.7,437,28,Low
13094,26,Female,Single,73984.98,Part-time,Midwest,No,11.4,0,2024-02-20,2024-02-14,Email,Standard,Third-Party,Yes,0.119,2488,0.617,64921.46,595,4.4,469,18,High
13451,35,Male,Divorced,78602.58,Full-time,Midwest,Yes,7.9,1,2024-01-26,2024-01-19,SMS,Silver,Third-Party,Yes,0.93,2488,0.617,64921.46,595,4.4,469,18,High
11015,33,Male,Married,92295.09,Full-time,Midwest,Yes,7.8,1,2024-05-17,2024-05-10,Phone,Gold,Employer-Sponsored,Yes,0.929,2488,0.617,64921.46,595,4.4,469,18,High
11717,24,Male,Widowed,51550.06,Part-time,South,No,3.2,0,2024-01-26,2024-01-03,None,Unknown,Employer-Sponsored,New Hire,0.285,2424,0.628,65200.49,481,3.3,324,17,Medium
13906,31,Male,Single,45605.05,Full-time,South,No,1.6,0,2024-10-12,2024-09-30,Phone,Bronze,Third-Party,No,0.179,2424,0.628,65200.49,481,3.3,324,17,Medium
17501,49,Female,Single,53857.55,Full-time,West,No,6.4,0,2024-04-02,2024-03-27,Phone,Basic,Direct,No,0.127,2582,0.613,65007.07,574,4.7,437,28,Low
13419,38,Male,Divorced,72318.62,Part-time,Northeast,No,0.1,0,,2024-09-26,Email,Silver,Direct,New Hire,0.044,2506,0.612,65008.32,455,3.1,151,38,Low
14652,63,Male,Single,90205.25,Full-time,West,No,0.2,1,2024-07-05,2024-06-23,SMS,Premium,Employer-Sponsored,New Hire,0.817,2582,0.613,65007.07,574,4.7,437,28,Low
13101,41,Female,Married,81372.14,Part-time,West,No,2.0,0,,2024-11-01,Phone,Standard,Unknown,Yes,0.3,2582,0.613,65007.07,574,4.7,437,28,Low
16465,53,Female,Single,81658.43,Full-time,Northeast,Yes,8.3,1,2024-03-06,2024-02-20,Unknown,Standard,Direct,Yes,0.883,2506,0.612,65008.32,455,3.1,151,38,Low
19848,49,Female,Divorced,100551.03,Full-time,South,No,0.3,1,2024-06-03,2024-05-08,Email,Gold,Direct,New Hire,0.888,2424,0.628,65200.49,481,3.3,324,17,Medium
11212,30,Male,Married,58716.82,Part-time,West,No,16.4,0,,2024-01-11,Email,Standard,Direct,Yes,0.275,2582,0.613,65007.07,574,4.7,437,28,Low
19828,32,Male,Widowed,87347.41,Full-time,West,No,5.9,1,2024-08-27,2024-08-26,Phone,Premium,Employer-Sponsored,Yes,0.797,2582,0.613,65007.07,574,4.7,437,28,Low
18827,45,Female,Divorced,71174.94,Full-time,Midwest,Yes,1.8,1,2024-01-13,2023-12-16,SMS,Standard,Employer-Sponsored,New Hire,0.827,2488,0.617,64921.46,595,4.4,469,18,High
19248,57,Female,Single,60162.95,Part-time,Northeast,No,2.7,0,2024-04-18,2024-04-07,SMS,Silver,Direct,No,0.301,2506,0.612,65008.32,455,3.1,151,38,Low
18989,54,Female,Single,85778.94,Full-time,Northeast,No,1.0,1,2024-04-13,2024-03-16,Email,Gold,Direct,New Hire,0.856,2506,0.612,65008.32,455,3.1,151,38,Low
17087,41,Male,Divorced,48517.4,Full-time,West,Yes,1.4,1,2024-06-02,2024-05-28,Phone,Bronze,Direct,Yes,0.856,2582,0.613,65007.07,574,4.7,437,28,Low
15188,22,Female,Married,62985.64,Contract,Midwest,Yes,16.3,0,2024-09-19,2024-09-09,None,Standard,Direct,No,0.077,2488,0.617,64921.46,595,4.4,469,18,High
14271,50,Male,Widowed,51344.03,Part-time,West,Yes,3.0,0,2024-06-23,2024-05-30,Email,Bronze,Employer-Sponsored,New Hire,0.033,2582,0.613,65007.07,574,4.7,437,28,Low
12815,59,Male,Married,52683.02,Full-time,Midwest,Yes,6.7,1,,2024-04-22,Email,Basic,Third-Party,Yes,0.99,2488,0.617,64921.46,595,4.4,469,18,High
11081,23,Female,Widowed,27898.31,Full-time,South,No,6.5,0,2024-02-20,2024-02-10,Email,Basic,Direct,New Hire,0.137,2424,0.628,65200.49,481,3.3,324,17,Medium
11608,41,Male,Single,49992.21,Full-time,West,Yes,4.0,1,,2024-05-08,Unknown,Unknown,Third-Party,No,0.823,2582,0.613,65007.07,574,4.7,437,28,Low
18337,37,Male,Divorced,29023.55,Full-time,Midwest,Yes,2.6,1,2024-04-01,2024-03-22,Email,Unknown,Third-Party,New Hire,0.941,2488,0.617,64921.46,595,4.4,469,18,High
14242,45,Male,Single,30121.51,Full-time,West,Yes,0.7,1,2024-09-01,2024-08-23,SMS,Basic,Employer-Sponsored,New Hire,0.903,2582,0.613,65007.07,574,4.7,437,28,Low
10091,38,Female,Married,56476.92,Full-time,West,Yes,0.2,1,2024-12-23,2024-12-02,Email,Standard,Third-Party,New Hire,0.897,2582,0.613,65007.07,574,4.7,437,28,Low
17847,43,Female,Single,53263.96,Full-time,Northeast,No,0.2,0,2024-03-12,2024-03-04,None,Unknown,Third-Party,New Hire,,2506,0.612,65008.32,455,3.1,151,38,Low
17931,57,Male,Single,51594.24,Full-time,West,Yes,1.4,1,2024-02-06,2024-01-18,Email,Basic,Third-Party,Yes,0.778,2582,0.613,65007.07,574,4.7,437,28,Low
10683,59,Male,Single,63894.34,Full-time,Midwest,Yes,5.4,1,2024-02-14,2024-01-30,Phone,Standard,Third-Party,New Hire,0.99,2488,0.617,64921.46,595,4.4,469,18,High
18042,36,Male,Widowed,36597.46,Full-time,Midwest,No,5.6,0,2024-09-20,2024-09-09,Phone,Bronze,Employer-Sponsored,No,0.17,2488,0.617,64921.46,595,4.4,469,18,High
18286,57,Male,Married,44940.16,Full-time,South,Yes,6.0,1,2024-06-16,2024-05-24,SMS,Unknown,Employer-Sponsored,Yes,0.868,2424,0.628,65200.49,481,3.3,324,17,Medium
19027,48,Female,Married,87090.99,Full-time,Northeast,No,3.2,1,2024-04-24,2024-04-02,Phone,Premium,Employer-Sponsored,Yes,0.883,2506,0.612,65008.32,455,3.1,151,38,Low
16053,63,Male,Married,78118.07,Full-time,Midwest,Yes,6.6,1,2024-02-09,2024-01-15,Phone,Standard,Direct,Yes,0.757,2488,0.617,64921.46,595,4.4,469,18,High
16006,46,Female,Single,92715.04,Full-time,Northeast,Yes,0.2,1,2024-10-03,2024-09-20,Unknown,Premium,Employer-Sponsored,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
15132,64,Female,Married,56987.72,Contract,Midwest,Yes,6.1,0,2024-04-23,2024-04-10,Email,Standard,Direct,No,0.01,2488,0.617,64921.46,595,4.4,469,18,High
11401,24,Male,Divorced,80343.27,Full-time,West,Yes,1.1,1,2024-09-24,2024-09-15,Email,Standard,Direct,New Hire,0.754,2582,0.613,65007.07,574,4.7,437,28,Low
17256,61,Other,Married,57345.5,Full-time,Midwest,Yes,1.5,1,2024-04-13,2024-04-08,None,Standard,Employer-Sponsored,No,0.783,2488,0.617,64921.46,595,4.4,469,18,High
12263,34,Male,Married,81331.9,Full-time,Midwest,Yes,1.3,1,2024-02-01,2024-01-23,Phone,Silver,Third-Party,New Hire,0.763,2488,0.617,64921.46,595,4.4,469,18,High
13246,34,Female,Married,46544.25,Full-time,Midwest,No,5.6,0,,2024-01-03,Email,Basic,Employer-Sponsored,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
19191,37,Male,Married,57483.26,Contract,South,No,6.5,0,,2024-11-04,SMS,Standard,Employer-Sponsored,New Hire,0.22,2424,0.628,65200.49,481,3.3,324,17,Medium
10854,43,Female,Single,61703.72,Part-time,South,Yes,9.0,1,2024-10-15,2024-10-10,SMS,Silver,Direct,Yes,0.873,2424,0.628,65200.49,481,3.3,324,17,Medium
19335,52,Male,Married,66556.31,Full-time,Northeast,Yes,0.1,1,2024-09-15,2024-09-10,Phone,Standard,Direct,New Hire,0.832,2506,0.612,65008.32,455,3.1,151,38,Low
17844,33,Female,Single,67266.28,Full-time,Midwest,Yes,1.5,1,2024-09-10,2024-08-20,SMS,Standard,Direct,Yes,0.793,2488,0.617,64921.46,595,4.4,469,18,High
12275,49,Female,Married,77836.15,Part-time,West,Yes,5.4,1,2024-05-20,2024-05-07,Email,Standard,Direct,Yes,,2582,0.613,65007.07,574,4.7,437,28,Low
17041,31,Male,Single,64808.02,Full-time,West,Yes,1.5,1,2024-04-09,2024-03-29,Email,Standard,Direct,Yes,0.84,2582,0.613,65007.07,574,4.7,437,28,Low
17563,22,Male,Married,63639.56,Full-time,South,Yes,7.5,1,,2024-05-31,Unknown,Standard,Direct,Yes,0.808,2424,0.628,65200.49,481,3.3,324,17,Medium
14498,36,Male,Widowed,81645.79,Full-time,Northeast,Yes,2.1,1,2024-09-01,2024-08-20,Email,Silver,Direct,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
17573,39,Male,Married,47157.5,Part-time,West,No,9.2,0,2024-10-05,2024-09-25,Unknown,Bronze,Third-Party,No,0.061,2582,0.613,65007.07,574,4.7,437,28,Low
11104,62,Male,Single,53953.85,Part-time,Northeast,No,3.9,0,2024-10-05,2024-09-21,Email,Basic,Employer-Sponsored,No,0.387,2506,0.612,65008.32,455,3.1,151,38,Low
10085,30,Female,Widowed,62118.72,Part-time,West,Yes,2.7,0,,2024-02-14,Email,Standard,Direct,Yes,0.314,2582,0.613,65007.07,574,4.7,437,28,Low
15953,47,Female,Married,49741.77,Full-time,West,No,1.6,0,2024-02-10,2024-02-02,Email,Bronze,Direct,No,0.192,2582,0.613,65007.07,574,4.7,437,28,Low
14211,25,Male,Single,59301.46,Full-time,Northeast,Yes,0.6,0,2024-09-25,2024-08-31,Unknown,Standard,Third-Party,New Hire,0.01,2506,0.612,65008.32,455,3.1,151,38,Low
16815,23,Male,Married,89076.46,Full-time,Midwest,No,4.4,0,,2024-07-30,Phone,Premium,Third-Party,No,0.21,2488,0.617,64921.46,595,4.4,469,18,High
15682,29,Male,Married,73190.87,Part-time,West,Yes,1.5,0,2024-04-10,2024-04-18,Unknown,Standard,Direct,No,0.122,2582,0.613,65007.07,574,4.7,437,28,Low
11568,33,Other,Single,64893.5,Full-time,South,Yes,0.4,1,2024-11-01,2024-10-22,Email,Standard,Direct,New Hire,0.921,2424,0.628,65200.49,481,3.3,324,17,Medium
17034,54,Female,Divorced,58980.09,Full-time,West,No,4.0,0,,2024-06-04,Phone,Standard,Unknown,New Hire,0.268,2582,0.613,65007.07,574,4.7,437,28,Low
15598,64,Male,Single,58565.73,Contract,Northeast,Yes,10.6,0,2024-05-24,2024-04-29,SMS,Silver,Employer-Sponsored,No,0.112,2506,0.612,65008.32,455,3.1,151,38,Low
11661,45,Female,Married,75489.02,Part-time,South,Yes,5.7,1,2024-04-02,2024-03-28,SMS,Standard,Third-Party,Yes,0.914,2424,0.628,65200.49,481,3.3,324,17,Medium
13765,42,Male,Single,72098.04,Full-time,South,Yes,3.1,1,2024-07-08,2024-06-28,SMS,Standard,Direct,No,0.959,2424,0.628,65200.49,481,3.3,324,17,Medium
13585,45,Female,Single,66200.87,Full-time,Northeast,Yes,6.4,1,,2024-03-22,Email,Standard,Direct,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
16952,44,Female,Single,70776.64,Full-time,South,Yes,2.2,1,2024-05-03,2024-04-24,Email,Standard,Third-Party,Yes,0.951,2424,0.628,65200.49,481,3.3,324,17,Medium
12875,54,Female,Married,63860.94,Full-time,Northeast,Yes,3.1,1,2024-06-05,2024-05-20,Email,Silver,Direct,New Hire,0.938,2506,0.612,65008.32,455,3.1,151,38,Low
12885,26,Female,Single,86469.69,Full-time,South,No,6.1,0,2024-05-28,2024-05-03,Email,Gold,Direct,New Hire,0.132,2424,0.628,65200.49,481,3.3,324,17,Medium
13008,36,Female,Divorced,54943.6,Full-time,Northeast,Yes,3.2,1,2024-05-11,2024-04-12,Phone,Bronze,Third-Party,Yes,0.858,2506,0.612,65008.32,455,3.1,151,38,Low
11827,58,Female,Married,69292.35,Part-time,South,Yes,12.7,1,2024-09-17,2024-09-07,SMS,Silver,Direct,Yes,0.927,2424,0.628,65200.49,481,3.3,324,17,Medium
15930,51,Male,Married,79986.09,Full-time,Northeast,No,4.5,1,2024-11-26,2024-11-14,Email,Silver,Third-Party,Yes,0.883,2506,0.612,65008.32,455,3.1,151,38,Low
12641,42,Male,Married,62656.48,Part-time,South,No,0.1,0,2024-06-27,2024-06-02,Email,Standard,Third-Party,New Hire,0.234,2424,0.628,65200.49,481,3.3,324,17,Medium
15702,62,Female,Married,79939.98,Part-time,South,No,3.0,0,,2024-12-10,Phone,Silver,Third-Party,No,0.16,2424,0.628,65200.49,481,3.3,324,17,Medium
18536,40,Male,Married,66220.57,Part-time,Northeast,No,1.6,0,2024-01-23,2023-12-31,Email,Standard,Employer-Sponsored,No,,2506,0.612,65008.32,455,3.1,151,38,Low
16438,28,Female,Single,69402.49,Full-time,West,Yes,0.1,1,2024-10-30,2024-10-23,Phone,Standard,Employer-Sponsored,New Hire,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
16323,27,Female,Married,51131.98,Full-time,Northeast,No,2.2,0,2024-10-28,2024-10-20,Phone,Basic,Employer-Sponsored,No,0.01,2506,0.612,65008.32,455,3.1,151,38,Low
12708,24,Male,Divorced,26916.77,Full-time,Midwest,No,1.0,0,2024-04-17,2024-03-24,Phone,Bronze,Direct,No,0.133,2488,0.617,64921.46,595,4.4,469,18,High
16159,28,Female,Married,63152.56,Full-time,West,No,0.4,0,,2024-06-07,Email,Standard,Third-Party,New Hire,0.248,2582,0.613,65007.07,574,4.7,437,28,Low
17855,31,Female,Married,92237.79,Full-time,Midwest,Yes,3.2,1,2024-01-06,2024-01-05,SMS,Gold,Third-Party,New Hire,0.73,2488,0.617,64921.46,595,4.4,469,18,High
19303,51,Female,Divorced,70714.83,Full-time,South,Yes,2.2,1,,2024-09-19,Email,Silver,Direct,Yes,0.975,2424,0.628,65200.49,481,3.3,324,17,Medium
12214,56,Male,Married,47556.7,Full-time,South,No,2.7,0,2024-01-15,2023-12-22,Unknown,Basic,Third-Party,No,0.01,2424,0.628,65200.49,481,3.3,324,17,Medium
11360,55,Female,Married,69906.44,Full-time,Midwest,No,0.8,1,2024-01-05,2023-12-07,Email,Standard,Unknown,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
12108,60,Male,Married,44223.15,Full-time,South,Yes,0.0,1,2024-07-15,2024-06-25,Phone,Bronze,Direct,New Hire,,2424,0.628,65200.49,481,3.3,324,17,Medium
14806,42,Female,Married,37857.39,Full-time,South,No,1.5,0,2024-02-05,2024-01-27,Unknown,Basic,Employer-Sponsored,Yes,0.135,2424,0.628,65200.49,481,3.3,324,17,Medium
15975,56,Male,Single,37112.55,Full-time,Midwest,No,5.1,0,2024-03-14,2024-03-06,Email,Basic,Direct,New Hire,0.145,2488,0.617,64921.46,595,4.4,469,18,High
16821,33,Female,Married,84854.56,Full-time,West,Yes,0.5,1,2024-10-21,2024-10-01,Email,Silver,Third-Party,New Hire,0.881,2582,0.613,65007.07,574,4.7,437,28,Low
19571,40,Female,Married,69941.71,Full-time,Northeast,Yes,1.2,1,,2024-05-05,Email,Standard,Employer-Sponsored,Yes,0.782,2506,0.612,65008.32,455,3.1,151,38,Low
12829,30,Other,Single,62341.79,Full-time,Northeast,No,20.2,0,2024-07-04,2024-06-21,Phone,Standard,Third-Party,No,0.01,2506,0.612,65008.32,455,3.1,151,38,Low
10425,26,Female,Single,77287.07,Full-time,Northeast,No,3.3,0,2024-02-05,2024-01-10,Email,Standard,Third-Party,No,0.058,2506,0.612,65008.32,455,3.1,151,38,Low
10293,59,Male,Married,61423.42,Full-time,Midwest,Yes,1.4,1,2024-01-19,2024-01-07,Email,Standard,Third-Party,Yes,0.878,2488,0.617,64921.46,595,4.4,469,18,High
11066,44,Female,Married,80729.75,Full-time,South,Yes,0.8,1,2024-03-20,2024-03-07,Unknown,Standard,Employer-Sponsored,New Hire,,2424,0.628,65200.49,481,3.3,324,17,Medium
17018,22,Male,Single,71105.89,Full-time,Northeast,Yes,12.7,1,2024-05-14,2024-04-29,Email,Silver,Direct,Yes,0.7,2506,0.612,65008.32,455,3.1,151,38,Low
15735,51,Female,Married,88473.28,Full-time,West,Yes,1.9,1,2024-01-19,2023-12-28,Phone,Premium,Employer-Sponsored,New Hire,0.855,2582,0.613,65007.07,574,4.7,437,28,Low
15109,56,Female,Married,52136.83,Full-time,West,Yes,1.7,1,2024-08-14,2024-08-02,Phone,Basic,Third-Party,No,,2582,0.613,65007.07,574,4.7,437,28,Low
17197,63,Female,Married,66605.91,Part-time,Midwest,No,3.8,0,2024-04-29,2024-04-06,Email,Silver,Third-Party,New Hire,0.273,2488,0.617,64921.46,595,4.4,469,18,High
10938,61,Male,Divorced,53304.39,Full-time,Midwest,Yes,2.0,1,2024-03-31,2024-03-25,Email,Basic,Third-Party,Yes,0.741,2488,0.617,64921.46,595,4.4,469,18,High
13780,30,Male,Single,51241.43,Part-time,Northeast,No,4.4,0,2024-01-22,2024-01-14,Email,Basic,Employer-Sponsored,Yes,0.088,2506,0.612,65008.32,455,3.1,151,38,Low
16894,64,Other,Single,83717.96,Full-time,Midwest,No,6.1,1,2024-02-19,2024-01-28,None,Standard,Third-Party,No,,2488,0.617,64921.46,595,4.4,469,18,High
18447,25,Female,Divorced,42634.96,Full-time,Northeast,Yes,9.2,0,2024-06-29,2024-06-03,Email,Basic,Direct,No,0.234,2506,0.612,65008.32,455,3.1,151,38,Low
19675,63,Male,Married,89202.73,Full-time,Northeast,No,3.6,1,2024-08-18,2024-07-31,Email,Gold,Third-Party,Yes,0.904,2506,0.612,65008.32,455,3.1,151,38,Low
19137,33,Female,Single,89694.93,Full-time,Midwest,Yes,0.4,1,2024-10-28,2024-09-30,Phone,Premium,Employer-Sponsored,New Hire,0.961,2488,0.617,64921.46,595,4.4,469,18,High
19928,36,Male,Married,92401.55,Part-time,South,Yes,7.5,1,2024-06-27,2024-06-13,Email,Gold,Direct,New Hire,,2424,0.628,65200.49,481,3.3,324,17,Medium
16281,49,Female,Single,75750.67,Full-time,Northeast,Yes,2.5,1,2024-04-03,2024-03-15,Email,Silver,Unknown,Yes,0.894,2506,0.612,65008.32,455,3.1,151,38,Low
13267,38,Female,Married,91670.57,Part-time,Northeast,Yes,3.8,1,2024-07-12,2024-06-18,Email,Premium,Direct,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
17347,36,Male,Single,62884.33,Full-time,Northeast,Yes,7.3,1,2024-05-24,2024-04-26,Phone,Standard,Third-Party,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
17724,30,Male,Married,69124.52,Full-time,South,Yes,0.4,1,2024-01-23,2024-01-05,Email,Standard,Employer-Sponsored,New Hire,0.965,2424,0.628,65200.49,481,3.3,324,17,Medium
14820,34,Male,Single,55696.74,Full-time,Midwest,Yes,10.3,1,2024-01-29,2024-01-09,Phone,Standard,Employer-Sponsored,Yes,0.763,2488,0.617,64921.46,595,4.4,469,18,High
10970,46,Male,Married,86534.72,Contract,West,No,3.8,0,2024-07-16,2024-06-29,Unknown,Premium,Employer-Sponsored,No,0.218,2582,0.613,65007.07,574,4.7,437,28,Low
10497,45,Female,Married,39056.84,Full-time,Midwest,No,3.9,0,2024-10-05,2024-09-13,Email,Basic,Employer-Sponsored,New Hire,0.165,2488,0.617,64921.46,595,4.4,469,18,High
15836,35,Male,Single,58195.85,Full-time,South,Yes,2.6,1,2024-12-07,2024-11-09,Phone,Standard,Third-Party,Yes,0.785,2424,0.628,65200.49,481,3.3,324,17,Medium
18530,63,Other,Married,61070.52,Full-time,South,Yes,7.9,1,2024-02-10,2024-01-20,Email,Standard,Employer-Sponsored,Yes,0.907,2424,0.628,65200.49,481,3.3,324,17,Medium
14705,44,Male,Single,104554.2,Full-time,Northeast,No,0.1,1,2024-06-12,2024-06-01,None,Premium,Employer-Sponsored,New Hire,0.983,2506,0.612,65008.32,455,3.1,151,38,Low
11149,22,Female,Married,71585.96,Full-time,Northeast,No,1.0,0,2024-12-27,2024-12-07,Phone,Standard,Third-Party,Yes,0.037,2506,0.612,65008.32,455,3.1,151,38,Low
15810,44,Female,Divorced,56726.34,Full-time,South,Yes,11.6,1,2024-02-06,2024-01-12,Email,Standard,Third-Party,Yes,0.792,2424,0.628,65200.49,481,3.3,324,17,Medium
19987,59,Male,Single,61189.93,Full-time,West,No,3.8,1,2024-07-21,2024-07-06,Phone,Silver,Direct,Yes,0.834,2582,0.613,65007.07,574,4.7,437,28,Low
15006,44,Female,Married,90801.37,Full-time,Northeast,Yes,3.7,1,2024-01-14,2023-12-26,SMS,Gold,Unknown,Yes,0.773,2506,0.612,65008.32,455,3.1,151,38,Low
13969,40,Male,Married,60375.05,Full-time,Midwest,Yes,5.1,1,2024-11-07,2024-11-02,Email,Silver,Direct,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
12152,55,Female,Single,52978.39,Full-time,South,No,9.7,0,2024-07-12,2024-07-11,Phone,Basic,Third-Party,No,0.088,2424,0.628,65200.49,481,3.3,324,17,Medium
17762,51,Male,Married,54116.44,Full-time,Northeast,No,0.6,0,2024-03-28,2024-03-03,Phone,Unknown,Third-Party,New Hire,,2506,0.612,65008.32,455,3.1,151,38,Low
12492,64,Female,Married,64636.67,Contract,Northeast,Yes,13.0,1,2024-03-29,2024-03-16,None,Silver,Third-Party,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
14816,57,Male,Single,64759.41,Full-time,Midwest,No,12.9,1,2024-08-18,2024-07-22,Email,Silver,Direct,New Hire,0.969,2488,0.617,64921.46,595,4.4,469,18,High
12825,51,Female,Single,76583.42,Part-time,South,Yes,1.6,1,2024-12-25,2024-11-26,Phone,Silver,Direct,Yes,,2424,0.628,65200.49,481,3.3,324,17,Medium
15666,59,Female,Single,62076.55,Full-time,South,Yes,2.0,1,2024-06-15,2024-05-18,Unknown,Standard,Direct,Yes,0.906,2424,0.628,65200.49,481,3.3,324,17,Medium
17039,64,Male,Single,51791.19,Full-time,Northeast,No,6.2,0,2024-08-04,2024-07-13,Phone,Basic,Unknown,Yes,0.197,2506,0.612,65008.32,455,3.1,151,38,Low
12276,34,Male,Widowed,59609.04,Full-time,Northeast,No,1.0,0,2024-07-01,2024-06-29,Unknown,Standard,Employer-Sponsored,Yes,0.163,2506,0.612,65008.32,455,3.1,151,38,Low
18627,40,Male,Divorced,59857.55,Full-time,West,No,4.4,0,2024-11-03,2024-10-24,Unknown,Standard,Direct,Yes,0.25,2582,0.613,65007.07,574,4.7,437,28,Low
18168,41,Female,Married,63155.73,Full-time,South,Yes,9.6,1,2024-05-26,2024-05-22,Email,Silver,Direct,Yes,0.767,2424,0.628,65200.49,481,3.3,324,17,Medium
15396,51,Female,Married,55129.34,Full-time,Northeast,No,1.2,0,2024-09-11,2024-08-26,Unknown,Standard,Third-Party,Yes,0.051,2506,0.612,65008.32,455,3.1,151,38,Low
16271,54,Male,Single,63004.71,Full-time,South,Yes,3.9,1,,2024-07-21,SMS,Silver,Third-Party,No,0.933,2424,0.628,65200.49,481,3.3,324,17,Medium
13756,30,Female,Married,69359.14,Full-time,West,No,11.8,0,2024-10-04,2024-09-13,Unknown,Standard,Direct,Yes,0.191,2582,0.613,65007.07,574,4.7,437,28,Low
17918,22,Male,Married,61450.27,Part-time,Northeast,No,1.4,0,2024-06-30,2024-06-17,None,Standard,Third-Party,No,0.233,2506,0.612,65008.32,455,3.1,151,38,Low
17205,51,Female,Married,77516.56,Full-time,South,Yes,0.9,1,2024-09-03,2024-08-20,Phone,Standard,Employer-Sponsored,New Hire,0.821,2424,0.628,65200.49,481,3.3,324,17,Medium
