qemployee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,outreach_notes
16234,64,Other,Single,88192.74,Part-time,South,Yes,1.1,1,17-Jan-2024,2024-01-01,Email,gold,Third-Party,-1,0.875,Declined - cost concern
12836,34,Other,Single,61447.5,Full-time,Midwest,Yes,0.6,1,2024-10-15,2024-09-22,phone,silver plan,Employer-Sponsored,-1,0.99,Requested more time
14270,30,Female,Single,74866.41,Full-time,South,No,2.4,0,2024-09-11,2024-08-20,,standard,Third-Party,0,0.059,Attended benefits webinar
16162,48,Female,Widowed,67361.47,Contract,West,Yes,3.3,1,2024-04-09,2024-03-30,EMAIL,Standard,Employer-Sponsored,-1,0.938,Attended benefits webinar
16953,23,Male,Divorced,69213.73,Full-time,Northeast,Yes,10.7,1,2024-07-12,2024-07-05,e-mail,silver plan,Direct,-1,0.916,
15831,46,Female,Married,51973.8,Full-time,Midwest,Yes,8.0,1,2024-05-11,2024-04-20,PHONE,basic,Direct,1,0.874,Spouse covered elsewhere
19485,45,Female,Single,65544.5,Part-time,Northeast,No,1.7,0,2024-02-20,2024-01-25,e-mail,silver plan,Direct,0,,Attended benefits webinar
13737,23,Female,Married,82731.46,Full-time,Midwest,No,4.9,0,01/05/2024,2024-04-27,e-mail,standard,Direct,0,0.182,Declined - cost concern
18979,37,Female,Single,102842.72,Full-time,Northeast,No,6.7,1,2024-08-16,2024-07-28,Call,Premium,Third-Party,-1,0.959,Follow-up scheduled
16949,30,Male,Married,65353.67,Full-time,Midwest,Yes,3.9,1,15/07/2024,2024-06-20,e-mail,Silver,Third-Party,1,0.987,Spouse covered elsewhere
12512,54,Male,Married,66749.37,Full-time,Midwest,Yes,5.1,1,2024-06-08,2024-06-11,none,Silver,Direct,1,0.835,Declined - cost concern
17055,26,Male,Widowed,75426.02,Full-time,Midwest,No,1.1,0,26/05/2024,2024-05-25,EMAIL,silver plan,Employer-Sponsored,-1,0.081,Requested more time
17284,45,Female,Single,73102.05,Full-time,Midwest,Yes,0.6,1,2024-10-14,2024-10-01,N/A,Silver,Third-Party,-1,0.864,Requested more time
17272,62,Male,Single,56807.66,Contract,Midwest,Yes,1.6,0,2024-11-06,2024-10-11,e-mail,Standard,Direct,0,,Follow-up scheduled
11781,45,Male,Single,67336.65,Full-time,Midwest,No,2.0,1,25/10/2024,2024-10-13,e-mail,Standard,Third-Party,1,,Follow-up scheduled
16448,53,Male,Single,53174.84,Full-time,Northeast,Yes,4.2,1,2024-07-17,2024-06-25,phone,Bronze,Direct,1,0.956,Declined - cost concern
11776,41,Male,Married,69471.46,Full-time,South,Yes,1.6,1,2024-03-25,2024-02-28,sms,silver plan,Employer-Sponsored,1,0.936,Attended benefits webinar
11535,60,Female,Single,76069.23,Full-time,South,Yes,3.3,1,2024-09-17,2024-08-22,phone,standard,Direct,1,0.777,
14935,29,Other,Married,63669.89,Part-time,Midwest,Yes,4.5,0,20-Sep-2024,2024-09-15,SMS,Standard,Employer-Sponsored,-1,0.334,No response to first outreach
13106,51,Male,Married,51911.16,Contract,South,Yes,3.2,0,2024-10-21,2024-10-05,Phone,BASIC,Direct,0,0.179,Attended benefits webinar
13766,45,Male,Married,45613.69,Full-time,South,Yes,5.8,1,2024-01-27,2023-12-30,Text,basic,Employer-Sponsored,0,0.799,No response to first outreach
13335,43,Female,Married,68760.33,Full-time,Northeast,No,7.4,1,2024-10-12,2024-09-17,email,Silver,Third-Party,1,0.902,Attended benefits webinar
13597,61,Female,Single,82794.17,Full-time,South,Yes,5.3,1,2024-09-10,2024-08-23,N/A,silver plan,Third-Party,1,0.829,Requested more time
14961,24,Female,Divorced,58611.6,Part-time,Northeast,Yes,1.7,0,2024-06-05,2024-05-12,phone,silver plan,Third-Party,1,0.058,Requested more time
13331,34,Male,Single,46136.77,Full-time,Midwest,Yes,2.5,1,2024-03-02,2024-02-18,None,Bronze,Third-Party,1,0.836,Declined - cost concern
18095,57,Male,Married,55369.11,Full-time,Northeast,No,2.5,0,2024-02-11,2024-01-28,phone,STANDARD,Direct,-1,0.018,
18612,53,Female,Single,24293.32,Full-time,Midwest,No,4.0,0,16-Jan-2024,2024-01-09,SMS,basic,Third-Party,0,0.089,Requested more time
14913,59,Male,Single,93997.35,Contract,Midwest,Yes,1.9,1,2024-06-23,2024-06-01,phone,gold,Direct,1,0.948,No response to first outreach
17773,32,Male,Married,58617.05,Full-time,Midwest,Yes,8.8,1,19-Jun-2024,2024-06-01,e-mail,standard,Third-Party,1,0.89,Declined - cost concern
16000,54,Male,Single,61324.95,Full-time,West,Yes,4.0,1,2024-05-15,2024-04-17,email,standard,Employer-Sponsored,-1,0.851,No response to first outreach
14395,64,Female,Single,54349.64,Full-time,South,No,3.8,0,17/04/2024,2024-03-22,email,,Third-Party,-1,0.181,Spouse covered elsewhere
14468,49,Male,Married,65559.9,Full-time,Midwest,No,7.1,1,2024-08-19,2024-08-14,e-mail,STANDARD,Employer-Sponsored,1,0.852,Attended benefits webinar
15996,30,Male,Married,74548.57,Contract,West,No,3.9,0,2024-05-16,2024-04-28,Email,Standard,Third-Party,0,0.121,
15390,24,Female,Single,73348.82,Full-time,Northeast,Yes,1.3,1,25/03/2024,2024-03-16,None,STANDARD,Direct,1,0.871,Follow-up scheduled
14363,36,Female,Married,81151.92,Full-time,South,No,3.4,1,2024-11-24,2024-11-10,Email,STANDARD,Employer-Sponsored,0,0.876,Follow-up scheduled
13963,54,Female,Married,57203.34,Contract,West,Yes,3.2,0,2024-10-09,2024-09-14,N/A,Silver,Employer-Sponsored,1,0.235,No response to first outreach
14257,60,Male,Widowed,53950.52,Full-time,West,Yes,1.6,1,2024-04-04,2024-03-08,PHONE,,Third-Party,-1,0.954,Attended benefits webinar
11785,55,Male,Single,62365.94,Full-time,West,No,4.5,1,,2024-06-22,None,Silver,Direct,1,0.878,Follow-up scheduled
19042,36,Female,Married,63808.69,Part-time,Northeast,No,1.7,0,26-Sep-2024,2024-09-23,SMS,silver plan,Third-Party,0,0.171,Attended benefits webinar
17206,38,Female,Single,71527.47,Full-time,South,No,5.2,1,2024-06-30,2024-06-19,e-mail,STANDARD,Employer-Sponsored,0,0.786,Attended benefits webinar
11030,27,Male,Married,66708.33,Part-time,Northeast,Yes,7.2,0,06/05/2024,2024-04-08,EMAIL,silver plan,Direct,0,0.06,Follow-up scheduled
10520,40,Male,Married,92608.51,Full-time,Midwest,Yes,0.0,1,07/03/2024,2024-03-02,EMAIL,PREMIUM,Third-Party,-1,,Attended benefits webinar
19313,41,Female,Married,54026.08,Full-time,West,Yes,11.0,1,2024-01-13,2024-01-05,email,Bronze,Direct,1,0.826,
12447,48,Female,Single,87778.23,Part-time,South,Yes,4.2,1,,2024-10-23,SMS,PREMIUM,,1,0.982,Requested more time
17211,60,Male,Single,67852.22,Full-time,Northeast,Yes,1.5,1,2024-05-21,2024-05-03,Email,STANDARD,Employer-Sponsored,1,,No response to first outreach
15320,25,Male,Married,54412.38,Full-time,Northeast,No,5.0,0,10/08/2024,2024-08-02,Email,Basic,Third-Party,1,0.01,Spouse covered elsewhere
11915,33,Female,Married,70569.72,Full-time,South,Yes,0.4,1,2024-03-04,2024-03-01,EMAIL,Silver,Employer-Sponsored,-1,0.851,No response to first outreach
18632,37,Male,Single,87928.4,Part-time,South,No,2.0,0,2024-11-26,2024-11-20,EMAIL,premium plan,Third-Party,0,0.073,Spouse covered elsewhere
10239,63,Male,Married,69479.29,Full-time,Northeast,No,5.6,1,2024-05-04,2024-04-24,None,Standard,Direct,-1,0.958,Declined - cost concern
17556,37,Female,Married,73807.69,Full-time,South,No,3.7,1,2024-10-12,2024-09-15,Email,standard,Direct,-1,0.99,Declined - cost concern
11610,32,Male,Divorced,58553.05,Contract,South,Yes,4.3,0,2024-03-18,2024-03-04,email,Standard,Direct,0,0.152,Follow-up scheduled
19899,47,Female,Married,76812.11,Full-time,Northeast,Yes,3.2,1,,2024-09-27,Phone,STANDARD,Employer-Sponsored,1,0.885,
17020,60,Female,Single,91353.66,Part-time,Northeast,Yes,1.1,1,12/12/2024,2024-12-03,Text,Premium,Employer-Sponsored,1,0.99,No response to first outreach
19067,36,Male,Married,57077.03,Part-time,Northeast,No,0.0,0,,2024-04-07,Call,silver plan,Employer-Sponsored,-1,0.068,Follow-up scheduled
10396,47,Female,Single,46186.44,Full-time,West,No,0.7,0,2024-11-03,2024-10-29,Email,BASIC,Employer-Sponsored,-1,,No response to first outreach
14191,42,Male,Married,67853.03,Full-time,South,Yes,4.1,1,2024-08-20,2024-07-26,phone,Standard,Direct,1,,No response to first outreach
18083,47,Female,Single,64786.65,Full-time,West,Yes,0.9,1,2024-01-02,2023-12-24,sms,silver plan,Employer-Sponsored,-1,0.772,Declined - cost concern
15936,54,Male,Single,79336.35,Full-time,Northeast,Yes,8.0,1,2024-08-05,2024-08-02,EMAIL,standard,Direct,-1,0.847,
15882,56,Male,Single,62827.4,Contract,Midwest,No,1.7,0,2024-04-17,2024-03-28,EMAIL,silver plan,,0,0.039,Spouse covered elsewhere
11984,47,Female,Single,53914.53,Part-time,Northeast,Yes,2.7,0,19/01/2024,2024-01-10,Email,,Employer-Sponsored,0,0.154,Declined - cost concern
11937,30,Female,Single,53538.72,Full-time,Northeast,Yes,1.9,0,07/08/2024,2024-08-02,none,basic,Employer-Sponsored,-1,0.12,
13365,36,Male,Married,45998.19,Full-time,Northeast,Yes,7.4,1,18-Jan-2024,2023-12-30,Email,Basic,Direct,-1,0.897,Spouse covered elsewhere
19045,57,Male,Single,95791.98,Full-time,South,Yes,0.9,1,2024-11-02,2024-10-20,none,premium plan,Employer-Sponsored,-1,0.901,No response to first outreach
12619,35,Female,Married,67924.19,Contract,West,No,13.3,0,,2024-01-18,EMAIL,standard,Direct,0,0.11,Follow-up scheduled
16649,27,Male,Married,62715.78,Full-time,West,Yes,1.5,1,2024-04-27,2024-04-05,phone,Silver,Third-Party,-1,0.836,No response to first outreach
11034,64,Female,Single,54050.4,Full-time,Northeast,No,5.0,0,2024-03-25,2024-03-06,email,,Third-Party,0,0.131,Spouse covered elsewhere
14181,30,Female,Single,49798.89,Part-time,Midwest,Yes,3.8,0,2024-07-10,2024-06-19,Email,BASIC,Employer-Sponsored,-1,0.101,Attended benefits webinar
17687,63,Female,Married,69919.21,Part-time,Northeast,Yes,0.1,1,2024-01-10,2024-01-03,Email,Silver,Third-Party,-1,0.99,No response to first outreach
19946,58,Female,Single,49731.48,Contract,South,Yes,1.2,0,2024-11-18,2024-10-30,Email,BASIC,Direct,0,0.33,No response to first outreach
14389,24,Female,Divorced,63568.62,Full-time,West,No,2.1,0,2024-06-25,2024-06-16,email,standard,Direct,0,0.2,Spouse covered elsewhere
15049,36,Male,Married,58669.0,Full-time,West,No,5.8,0,2024-06-05,2024-05-14,sms,silver plan,Direct,0,0.074,Attended benefits webinar
10605,37,Female,Married,51215.1,Full-time,Midwest,No,6.9,0,2024-10-30,2024-10-05,Phone,BASIC,Employer-Sponsored,1,0.076,
18522,48,Female,Widowed,57991.93,Full-time,Northeast,Yes,18.0,1,2024-06-08,2024-05-17,EMAIL,Silver,Direct,-1,0.79,
14978,46,Male,Single,72357.56,Contract,Northeast,Yes,1.7,1,,2024-01-25,EMAIL,Silver,Direct,1,0.952,
13269,39,Female,Widowed,74384.26,Part-time,Midwest,Yes,5.1,1,07-Sep-2024,2024-09-01,Email,Standard,Employer-Sponsored,1,0.929,Declined - cost concern
12805,27,Male,Single,56378.04,Full-time,Northeast,Yes,11.6,0,07-Jul-2024,2024-06-26,e-mail,silver plan,Employer-Sponsored,0,0.101,Follow-up scheduled
11432,55,Female,Married,28375.27,Contract,Midwest,Yes,0.7,0,13/07/2024,2024-07-01,Call,BASIC,Direct,-1,,Attended benefits webinar
17998,24,Female,Divorced,72615.87,Full-time,Midwest,Yes,16.8,1,2024-02-28,2024-02-14,Email,Silver,Direct,1,0.946,No response to first outreach
12710,47,Female,Married,27587.07,Part-time,West,No,6.0,0,,2024-04-18,e-mail,BASIC,Direct,0,0.138,Follow-up scheduled
13651,36,Female,Married,89519.92,Part-time,Midwest,No,1.4,0,2024-04-16,2024-03-19,SMS,PREMIUM,Direct,0,0.097,
17384,50,Female,Married,76369.06,Contract,Northeast,Yes,2.6,1,2024-01-02,2023-12-19,Text,STANDARD,Third-Party,-1,0.818,Follow-up scheduled
19469,63,Male,Married,50054.79,Contract,South,Yes,3.8,0,2024-04-21,2024-03-27,EMAIL,Basic,Direct,0,0.024,Requested more time
14903,61,Female,Single,67978.6,Full-time,South,Yes,7.0,1,,2024-02-17,Phone,STANDARD,Employer-Sponsored,1,0.88,Attended benefits webinar
14209,64,Male,Single,86618.5,Full-time,Northeast,Yes,2.2,1,2024-07-12,2024-07-05,Email,Premium,Direct,-1,0.833,Follow-up scheduled
12366,63,Female,Widowed,85970.46,Contract,South,Yes,0.4,1,2024-07-05,2024-06-10,phone,Gold Plan,Third-Party,-1,0.99,No response to first outreach
11322,46,Male,Married,67957.56,Part-time,West,No,4.4,0,27-Oct-2024,2024-10-01,Email,Silver,Direct,0,0.139,Declined - cost concern
16168,32,Female,Single,61920.37,Full-time,Midwest,No,2.6,1,2024-04-07,2024-03-23,sms,STANDARD,Direct,1,,Spouse covered elsewhere
12577,25,Male,Married,44254.76,Full-time,Northeast,No,0.1,0,2024-09-15,2024-08-20,Phone,BASIC,Direct,-1,0.058,
15044,22,Male,Single,83486.81,Full-time,Northeast,No,8.4,0,23/05/2024,2024-05-02,email,standard,Employer-Sponsored,0,,Spouse covered elsewhere
19271,32,Female,Married,58582.25,Full-time,West,Yes,1.0,1,2024-04-09,2024-03-14,e-mail,Standard,Third-Party,1,0.894,Follow-up scheduled
15684,40,Female,Single,75196.16,Contract,Midwest,No,2.7,0,12/11/2024,2024-10-27,EMAIL,silver plan,Third-Party,1,0.041,No response to first outreach
16915,24,Male,Divorced,50676.12,Part-time,West,Yes,1.3,0,2024-05-08,2024-04-12,EMAIL,Basic,Third-Party,0,0.225,Attended benefits webinar
15274,37,Male,Single,86084.09,Part-time,Northeast,Yes,2.7,1,04/03/2024,2024-02-05,,premium plan,Third-Party,1,,Follow-up scheduled
12642,31,Male,Single,74267.83,Full-time,West,No,7.5,1,2024-04-29,2024-04-01,Email,standard,Employer-Sponsored,-1,0.91,Follow-up scheduled
19840,37,Female,Single,67475.7,Full-time,Midwest,Yes,3.7,1,28/02/2024,2024-02-07,EMAIL,standard,Employer-Sponsored,1,0.801,Follow-up scheduled
16689,38,Male,Single,62513.93,Full-time,Midwest,No,6.3,1,27/09/2024,2024-09-26,Email,Standard,Employer-Sponsored,1,0.822,Spouse covered elsewhere
18774,49,Female,Single,48253.54,Full-time,Northeast,No,3.0,0,2024-02-21,2024-01-25,none,BASIC,Third-Party,-1,0.258,Requested more time
14727,43,Female,Single,62203.87,Full-time,Northeast,Yes,7.4,1,2024-01-08,2023-12-15,None,Silver,Direct,1,0.813,No response to first outreach
13755,43,Male,Married,115733.64,Part-time,West,Yes,1.3,1,05/08/2024,2024-07-19,EMAIL,gold,Direct,1,0.867,No response to first outreach
15667,48,Male,Single,54621.24,Full-time,Midwest,Yes,0.3,1,2024-12-04,2024-11-17,PHONE,basic,,-1,0.766,No response to first outreach
17357,23,Female,Married,61671.62,Full-time,West,No,2.9,0,2024-02-12,2024-02-03,,standard,Direct,1,0.129,Requested more time
18735,58,Male,Married,67798.12,Contract,Midwest,Yes,11.4,1,2024-08-27,2024-08-09,email,silver plan,Direct,1,0.869,Spouse covered elsewhere
18533,37,Male,Married,70888.84,Part-time,Midwest,Yes,2.6,1,2024-05-23,2024-05-05,phone,Silver,Direct,1,0.841,Follow-up scheduled
13433,31,Male,Married,53707.43,Contract,South,Yes,1.8,0,2024-07-02,2024-06-23,PHONE,basic,Employer-Sponsored,1,0.087,Follow-up scheduled
17688,39,Male,Married,63389.83,Full-time,Midwest,Yes,3.7,1,2024-10-19,2024-10-18,EMAIL,Standard,Direct,1,0.829,Follow-up scheduled
19442,54,Male,Married,80464.65,Full-time,West,Yes,1.5,1,,2024-08-19,Email,Silver,Direct,-1,0.822,Requested more time
12684,39,Female,Single,73219.84,Part-time,South,Yes,2.1,1,2024-04-04,2024-03-17,sms,Standard,Third-Party,1,0.826,Requested more time
13381,25,Female,Single,68953.04,Full-time,Midwest,Yes,12.5,1,2024-11-17,2024-10-29,N/A,Silver,Employer-Sponsored,-1,,Declined - cost concern
15711,57,Female,Married,65828.49,Part-time,Midwest,No,11.2,0,10-Aug-2024,2024-07-23,SMS,STANDARD,Employer-Sponsored,0,0.287,
17326,48,Other,Married,40827.76,Part-time,Northeast,Yes,2.0,0,2024-04-15,2024-04-13,Phone,Basic,Employer-Sponsored,-1,0.208,
14319,34,Male,Married,66653.05,Part-time,South,No,3.6,0,2024-10-01,2024-09-28,SMS,Standard,Employer-Sponsored,1,0.098,Follow-up scheduled
14074,48,Female,Married,85071.03,Contract,Northeast,Yes,2.5,1,01-Apr-2024,2024-03-22,Email,PREMIUM,Third-Party,1,0.796,
19203,62,Male,Single,78008.31,Contract,South,Yes,0.7,1,2024-03-29,2024-03-04,SMS,standard,Direct,-1,0.914,
16253,61,Female,Single,68755.43,Full-time,Northeast,Yes,2.6,1,2024-05-28,2024-05-17,Phone,silver plan,Third-Party,-1,0.831,Spouse covered elsewhere
18812,31,Other,Single,54615.31,Full-time,West,Yes,10.2,1,2024-08-16,2024-07-25,Phone,basic,Third-Party,-1,0.903,No response to first outreach
17091,23,Male,Single,69223.15,Full-time,Northeast,No,2.7,0,2024-10-30,2024-10-10,Text,silver plan,Third-Party,0,0.12,Spouse covered elsewhere
13933,22,Female,Married,71634.03,Part-time,West,Yes,5.7,0,2024-12-23,2024-12-12,Email,standard,Third-Party,-1,0.161,Declined - cost concern
11743,32,Female,Single,30268.34,Full-time,Midwest,No,0.5,0,11-Jan-2024,2023-12-19,Phone,Basic,Direct,-1,0.232,Requested more time
18734,34,Female,Single,45273.38,Full-time,West,Yes,1.2,1,12/08/2024,2024-08-03,email,,Employer-Sponsored,1,0.909,Attended benefits webinar
10203,59,Other,Single,48115.59,Full-time,Midwest,No,4.5,0,2024-01-02,2023-12-09,email,basic,Third-Party,0,,Attended benefits webinar
17457,32,Female,Married,77705.89,Full-time,Northeast,Yes,2.1,1,2024-10-02,2024-09-22,e-mail,Standard,Third-Party,1,0.806,Declined - cost concern
11878,33,Female,Single,65160.64,Contract,Midwest,No,0.4,0,2024-05-30,2024-05-13,email,standard,Employer-Sponsored,-1,0.052,Spouse covered elsewhere
18715,23,Female,Married,71070.09,Full-time,Midwest,Yes,8.6,1,2024-04-28,2024-04-06,e-mail,Standard,Third-Party,-1,0.99,Requested more time
16186,39,Female,Married,51505.53,Full-time,Northeast,Yes,0.4,1,2024-04-20,2024-04-01,none,Basic,Direct,-1,0.826,Follow-up scheduled
19440,51,Male,Married,54514.6,Full-time,West,No,2.2,0,2024-05-19,2024-05-17,EMAIL,Bronze,Third-Party,-1,,No response to first outreach
16259,64,Female,Married,62962.18,Full-time,South,Yes,1.8,1,2024-08-22,2024-08-09,phone,silver plan,Third-Party,1,0.912,Declined - cost concern
18924,32,Male,Married,30761.52,Part-time,Midwest,Yes,0.9,0,2024-09-13,2024-08-16,sms,Basic,Employer-Sponsored,-1,0.205,No response to first outreach
11924,37,Female,Single,43803.48,Contract,Northeast,No,2.5,0,2024-08-27,2024-08-19,Text,,Employer-Sponsored,-1,0.106,Follow-up scheduled
19274,25,Female,Single,74504.63,Full-time,Northeast,Yes,14.9,1,2024-04-03,2024-04-02,Text,standard,Employer-Sponsored,-1,0.92,Declined - cost concern
12842,48,Male,Married,60588.38,Full-time,West,Yes,1.8,1,,2024-08-21,Phone,silver plan,Direct,1,0.925,Declined - cost concern
14384,50,Female,Married,68076.94,Full-time,West,Yes,6.4,1,2024-02-08,2024-01-28,Call,Standard,Direct,-1,0.9,Declined - cost concern
18335,60,Male,Divorced,55278.14,Full-time,South,No,3.6,0,2024-09-02,2024-08-26,Phone,silver plan,Employer-Sponsored,1,0.05,Follow-up scheduled
11925,35,Male,Single,53586.41,Full-time,South,Yes,2.9,1,2024-11-09,2024-10-11,EMAIL,Bronze,Direct,1,0.858,No response to first outreach
18861,24,Other,Married,69559.12,Full-time,Northeast,Yes,0.2,1,03/06/2024,2024-05-15,PHONE,Silver,Employer-Sponsored,-1,0.99,Follow-up scheduled
14210,45,Female,Single,62170.18,Part-time,South,No,7.5,0,2024-04-08,2024-04-03,email,standard,Direct,0,0.061,Follow-up scheduled
16466,36,Male,Married,83138.04,Part-time,Midwest,Yes,13.4,1,,2024-03-04,e-mail,Standard,Direct,1,0.871,No response to first outreach
18761,46,Female,Divorced,72490.63,Full-time,South,No,5.4,1,2024-03-10,2024-02-12,e-mail,silver plan,Direct,1,0.759,Spouse covered elsewhere
10028,48,Male,Divorced,82259.36,Part-time,South,Yes,2.5,1,2024-10-22,2024-10-21,Call,Silver,,-1,0.99,
18047,44,Other,Single,68825.35,Full-time,South,Yes,2.4,1,08-Oct-2024,2024-09-14,Text,silver plan,Employer-Sponsored,1,0.75,Attended benefits webinar
18516,24,Female,Married,59181.47,Full-time,Northeast,Yes,11.8,0,20-Feb-2024,2024-02-06,PHONE,silver plan,Third-Party,-1,0.01,Spouse covered elsewhere
15206,26,Female,Divorced,87013.65,Full-time,West,No,2.1,0,2024-09-13,2024-08-24,phone,Premium,Third-Party,-1,0.027,Declined - cost concern
17913,47,Male,Married,85431.6,Full-time,South,Yes,6.0,1,22/11/2024,2024-11-06,e-mail,premium plan,Third-Party,1,0.893,Requested more time
17276,49,Male,Married,69535.08,Part-time,Northeast,Yes,4.5,1,2024-11-23,2024-11-19,None,standard,Direct,1,0.875,No response to first outreach
13569,34,Female,Widowed,89067.84,Full-time,Northeast,No,3.3,1,2024-12-04,2024-11-21,e-mail,Premium,Employer-Sponsored,0,,Requested more time
17255,58,Female,Single,69087.11,Full-time,South,Yes,4.8,1,,2024-02-06,,silver plan,Third-Party,-1,0.886,Spouse covered elsewhere
15321,39,Female,Divorced,81645.93,Full-time,Midwest,No,3.9,1,2024-12-18,2024-11-26,Phone,standard,Direct,1,0.945,
17897,56,Female,Married,41537.13,Contract,Midwest,No,5.3,0,2024-11-24,2024-11-01,Email,Basic,Employer-Sponsored,-1,0.077,
13432,31,Male,Married,31526.02,Contract,Midwest,Yes,1.1,0,07/11/2024,2024-10-14,EMAIL,Basic,Third-Party,0,0.199,
17878,25,Female,Married,82171.6,Full-time,Midwest,Yes,1.9,1,2024-09-02,2024-08-05,Call,Standard,Direct,1,0.874,Spouse covered elsewhere
18259,22,Male,Married,42004.8,Contract,South,No,1.0,0,2024-02-23,2024-02-14,EMAIL,basic,Direct,0,0.01,Follow-up scheduled
16493,23,Female,Single,93278.36,Full-time,Midwest,Yes,5.3,1,2024-04-28,2024-04-17,Text,Gold,Third-Party,1,0.786,No response to first outreach
12177,61,Male,Married,72953.11,Part-time,Midwest,Yes,0.6,1,2024-08-26,2024-08-08,e-mail,Silver,Direct,-1,0.924,Declined - cost concern
